month,decision,reason,prior_candidates,candidate_count,probability_validation,selected,mean_predicted_ev
2018-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,2577.0,84.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2196, 'validation_rows': 381, 'market': {'matches': 127, 'log_loss': 1.061355, 'brier': 0.641437}, 'model': {'matches': 127, 'log_loss': 1.06322, 'brier': 0.642708}, 'log_loss_improvement': -0.001865, 'brier_improvement': -0.001271}",,
2018-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2529.0,150.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2235, 'validation_rows': 294, 'market': {'matches': 98, 'log_loss': 1.016575, 'brier': 0.610679}, 'model': {'matches': 98, 'log_loss': 1.02, 'brier': 0.612136}, 'log_loss_improvement': -0.003425, 'brier_improvement': -0.001457}",,
2018-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2541.0,123.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 264, 'market': {'matches': 88, 'log_loss': 0.953032, 'brier': 0.569537}, 'model': {'matches': 88, 'log_loss': 0.963685, 'brier': 0.57423}, 'log_loss_improvement': -0.010653, 'brier_improvement': -0.004693}",,
2018-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2634.0,114.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 357, 'market': {'matches': 119, 'log_loss': 0.950663, 'brier': 0.570257}, 'model': {'matches': 119, 'log_loss': 0.961181, 'brier': 0.57453}, 'log_loss_improvement': -0.010518, 'brier_improvement': -0.004273}",,
2018-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,2748.0,153.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 471, 'market': {'matches': 157, 'log_loss': 0.944076, 'brier': 0.561642}, 'model': {'matches': 157, 'log_loss': 0.951803, 'brier': 0.565225}, 'log_loss_improvement': -0.007727, 'brier_improvement': -0.003583}",,
2018-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2901.0,183.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 624, 'market': {'matches': 208, 'log_loss': 0.940796, 'brier': 0.559955}, 'model': {'matches': 208, 'log_loss': 0.950704, 'brier': 0.564678}, 'log_loss_improvement': -0.009908, 'brier_improvement': -0.004723}",,
2018-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,3084.0,123.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 807, 'market': {'matches': 269, 'log_loss': 0.933998, 'brier': 0.554661}, 'model': {'matches': 269, 'log_loss': 0.944447, 'brier': 0.559916}, 'log_loss_improvement': -0.010449, 'brier_improvement': -0.005255}",,
2018-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3207.0,180.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2361, 'validation_rows': 846, 'market': {'matches': 282, 'log_loss': 0.932555, 'brier': 0.552684}, 'model': {'matches': 282, 'log_loss': 0.939974, 'brier': 0.556588}, 'log_loss_improvement': -0.007419, 'brier_improvement': -0.003904}",,
2018-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,3267.0,30.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2391, 'validation_rows': 876, 'market': {'matches': 292, 'log_loss': 0.931524, 'brier': 0.551257}, 'model': {'matches': 292, 'log_loss': 0.938569, 'brier': 0.554656}, 'log_loss_improvement': -0.007045, 'brier_improvement': -0.003399}",,
2019-01,ABSTAIN,no_candidates,,,,,
2019-02,ABSTAIN,no_candidates,,,,,
2019-03,ABSTAIN,no_candidates,,,,,
2019-04,INVEST,,2607.0,30.0,"{'passed': True, 'reason': None, 'fit_rows': 2274, 'validation_rows': 333, 'market': {'matches': 111, 'log_loss': 0.936392, 'brier': 0.552347}, 'model': {'matches': 111, 'log_loss': 0.934684, 'brier': 0.550969}, 'log_loss_improvement': 0.001708, 'brier_improvement': 0.001378}",1.0,0.0221
2019-05,INVEST,,2457.0,150.0,"{'passed': True, 'reason': None, 'fit_rows': 2217, 'validation_rows': 240, 'market': {'matches': 80, 'log_loss': 0.924748, 'brier': 0.542303}, 'model': {'matches': 80, 'log_loss': 0.922757, 'brier': 0.540897}, 'log_loss_improvement': 0.001991, 'brier_improvement': 0.001406}",5.0,0.1427
2019-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2487.0,87.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 210, 'market': {'matches': 70, 'log_loss': 0.942764, 'brier': 0.554438}, 'model': {'matches': 70, 'log_loss': 0.942936, 'brier': 0.555216}, 'log_loss_improvement': -0.000172, 'brier_improvement': -0.000778}",,
2019-07,INVEST,,2547.0,90.0,"{'passed': True, 'reason': None, 'fit_rows': 2280, 'validation_rows': 267, 'market': {'matches': 89, 'log_loss': 0.908472, 'brier': 0.531627}, 'model': {'matches': 89, 'log_loss': 0.907044, 'brier': 0.531231}, 'log_loss_improvement': 0.001428, 'brier_improvement': 0.000396}",2.0,0.1982
2019-08,INVEST,,2637.0,132.0,"{'passed': True, 'reason': None, 'fit_rows': 2280, 'validation_rows': 357, 'market': {'matches': 119, 'log_loss': 0.924575, 'brier': 0.546907}, 'model': {'matches': 119, 'log_loss': 0.923392, 'brier': 0.546524}, 'log_loss_improvement': 0.001183, 'brier_improvement': 0.000383}",4.0,0.1081
2019-09,INVEST,,2769.0,156.0,"{'passed': True, 'reason': None, 'fit_rows': 2280, 'validation_rows': 489, 'market': {'matches': 163, 'log_loss': 0.947969, 'brier': 0.564951}, 'model': {'matches': 163, 'log_loss': 0.947172, 'brier': 0.564559}, 'log_loss_improvement': 0.000797, 'brier_improvement': 0.000392}",4.0,0.1677
2019-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,2925.0,219.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 645, 'market': {'matches': 215, 'log_loss': 0.952433, 'brier': 0.567543}, 'model': {'matches': 215, 'log_loss': 0.95285, 'brier': 0.567755}, 'log_loss_improvement': -0.000417, 'brier_improvement': -0.000212}",,
2019-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3144.0,192.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2310, 'validation_rows': 834, 'market': {'matches': 278, 'log_loss': 0.961951, 'brier': 0.573811}, 'model': {'matches': 278, 'log_loss': 0.962682, 'brier': 0.573948}, 'log_loss_improvement': -0.000731, 'brier_improvement': -0.000137}",,
2019-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,3246.0,84.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2370, 'validation_rows': 876, 'market': {'matches': 292, 'log_loss': 0.968231, 'brier': 0.579151}, 'model': {'matches': 292, 'log_loss': 0.970034, 'brier': 0.579839}, 'log_loss_improvement': -0.001803, 'brier_improvement': -0.000688}",,
2020-01,ABSTAIN,no_candidates,,,,,
2020-02,ABSTAIN,no_candidates,,,,,
2020-03,ABSTAIN,no_candidates,,,,,
2020-04,ABSTAIN,no_candidates,,,,,
2020-05,ABSTAIN,no_candidates,,,,,
2020-06,ABSTAIN,no_candidates,,,,,
2020-07,ABSTAIN,no_candidates,,,,,
2020-08,ABSTAIN,insufficient_prior_validation_rows,2280.0,165.0,"{'passed': False, 'reason': 'insufficient_prior_validation_rows', 'fit_rows': 2280, 'validation_rows': 0}",,
2020-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2445.0,174.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 165, 'market': {'matches': 55, 'log_loss': 1.065308, 'brier': 0.646882}, 'model': {'matches': 55, 'log_loss': 1.071485, 'brier': 0.650451}, 'log_loss_improvement': -0.006177, 'brier_improvement': -0.003569}",,
2020-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,2619.0,186.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 339, 'market': {'matches': 113, 'log_loss': 1.070628, 'brier': 0.652796}, 'model': {'matches': 113, 'log_loss': 1.073325, 'brier': 0.655841}, 'log_loss_improvement': -0.002697, 'brier_improvement': -0.003045}",,
2020-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,2721.0,153.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2196, 'validation_rows': 525, 'market': {'matches': 175, 'log_loss': 1.049712, 'brier': 0.636586}, 'model': {'matches': 175, 'log_loss': 1.052715, 'brier': 0.639855}, 'log_loss_improvement': -0.003003, 'brier_improvement': -0.003269}",,
2020-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,2724.0,126.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2046, 'validation_rows': 678, 'market': {'matches': 226, 'log_loss': 1.042369, 'brier': 0.631068}, 'model': {'matches': 226, 'log_loss': 1.045266, 'brier': 0.634114}, 'log_loss_improvement': -0.002897, 'brier_improvement': -0.003046}",,
2021-01,ABSTAIN,model_did_not_beat_market_on_prior_validation,2727.0,177.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1923, 'validation_rows': 804, 'market': {'matches': 268, 'log_loss': 1.022701, 'brier': 0.616599}, 'model': {'matches': 268, 'log_loss': 1.023792, 'brier': 0.618392}, 'log_loss_improvement': -0.001091, 'brier_improvement': -0.001793}",,
2021-02,ABSTAIN,model_did_not_beat_market_on_prior_validation,2790.0,159.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1809, 'validation_rows': 981, 'market': {'matches': 327, 'log_loss': 1.029795, 'brier': 0.619562}, 'model': {'matches': 327, 'log_loss': 1.033039, 'brier': 0.621509}, 'log_loss_improvement': -0.003244, 'brier_improvement': -0.001947}",,
2021-03,ABSTAIN,no_candidates,,,,,
2021-04,ABSTAIN,no_candidates,,,,,
2021-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2490.0,30.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1875, 'validation_rows': 615, 'market': {'matches': 205, 'log_loss': 1.009283, 'brier': 0.602296}, 'model': {'matches': 205, 'log_loss': 1.009506, 'brier': 0.601891}, 'log_loss_improvement': -0.000223, 'brier_improvement': 0.000405}",,
2021-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2340.0,180.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1848, 'validation_rows': 492, 'market': {'matches': 164, 'log_loss': 1.019787, 'brier': 0.608706}, 'model': {'matches': 164, 'log_loss': 1.022379, 'brier': 0.60937}, 'log_loss_improvement': -0.002592, 'brier_improvement': -0.000664}",,
2021-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2490.0,174.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1944, 'validation_rows': 546, 'market': {'matches': 182, 'log_loss': 1.063252, 'brier': 0.641754}, 'model': {'matches': 182, 'log_loss': 1.067375, 'brier': 0.643957}, 'log_loss_improvement': -0.004123, 'brier_improvement': -0.002203}",,
2021-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,2664.0,147.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2121, 'validation_rows': 543, 'market': {'matches': 181, 'log_loss': 1.042587, 'brier': 0.629348}, 'model': {'matches': 181, 'log_loss': 1.042532, 'brier': 0.630334}, 'log_loss_improvement': 5.5e-05, 'brier_improvement': -0.000986}",,
2021-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2811.0,111.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 531, 'market': {'matches': 177, 'log_loss': 1.061237, 'brier': 0.642252}, 'model': {'matches': 177, 'log_loss': 1.063989, 'brier': 0.6444}, 'log_loss_improvement': -0.002752, 'brier_improvement': -0.002148}",,
2021-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,2922.0,213.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 642, 'market': {'matches': 214, 'log_loss': 1.056297, 'brier': 0.638826}, 'model': {'matches': 214, 'log_loss': 1.058562, 'brier': 0.640565}, 'log_loss_improvement': -0.002265, 'brier_improvement': -0.001739}",,
2021-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3105.0,201.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2250, 'validation_rows': 855, 'market': {'matches': 285, 'log_loss': 1.048934, 'brier': 0.633785}, 'model': {'matches': 285, 'log_loss': 1.048987, 'brier': 0.634017}, 'log_loss_improvement': -5.3e-05, 'brier_improvement': -0.000232}",,
2021-12,INVEST,,3156.0,84.0,"{'passed': True, 'reason': None, 'fit_rows': 2130, 'validation_rows': 1026, 'market': {'matches': 342, 'log_loss': 1.009963, 'brier': 0.606915}, 'model': {'matches': 342, 'log_loss': 1.008279, 'brier': 0.606049}, 'log_loss_improvement': 0.001684, 'brier_improvement': 0.000866}",5.0,0.0505
2022-01,ABSTAIN,no_candidates,,,,,
2022-02,ABSTAIN,no_candidates,,,,,
2022-03,ABSTAIN,no_candidates,,,,,
2022-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,2775.0,102.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 498, 'market': {'matches': 166, 'log_loss': 0.954496, 'brier': 0.568573}, 'model': {'matches': 166, 'log_loss': 0.956863, 'brier': 0.570492}, 'log_loss_improvement': -0.002367, 'brier_improvement': -0.001919}",,
2022-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2658.0,135.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2271, 'validation_rows': 387, 'market': {'matches': 129, 'log_loss': 0.956106, 'brier': 0.569328}, 'model': {'matches': 129, 'log_loss': 0.959038, 'brier': 0.571577}, 'log_loss_improvement': -0.002932, 'brier_improvement': -0.002249}",,
2022-06,INVEST,,2601.0,183.0,"{'passed': True, 'reason': None, 'fit_rows': 2280, 'validation_rows': 321, 'market': {'matches': 107, 'log_loss': 1.035573, 'brier': 0.624935}, 'model': {'matches': 107, 'log_loss': 1.034987, 'brier': 0.622936}, 'log_loss_improvement': 0.000586, 'brier_improvement': 0.001999}",15.0,0.0703
2022-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2700.0,177.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 420, 'market': {'matches': 140, 'log_loss': 1.062551, 'brier': 0.643668}, 'model': {'matches': 140, 'log_loss': 1.063376, 'brier': 0.642866}, 'log_loss_improvement': -0.000825, 'brier_improvement': 0.000802}",,
2022-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,2877.0,123.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 597, 'market': {'matches': 199, 'log_loss': 1.023766, 'brier': 0.614724}, 'model': {'matches': 199, 'log_loss': 1.025914, 'brier': 0.614965}, 'log_loss_improvement': -0.002148, 'brier_improvement': -0.000241}",,
2022-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,3000.0,120.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 720, 'market': {'matches': 240, 'log_loss': 1.021902, 'brier': 0.612662}, 'model': {'matches': 240, 'log_loss': 1.024961, 'brier': 0.613351}, 'log_loss_improvement': -0.003059, 'brier_improvement': -0.000689}",,
2022-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,3120.0,183.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 840, 'market': {'matches': 280, 'log_loss': 1.023192, 'brier': 0.614269}, 'model': {'matches': 280, 'log_loss': 1.024853, 'brier': 0.614234}, 'log_loss_improvement': -0.001661, 'brier_improvement': 3.5e-05}",,
2022-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3303.0,117.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2382, 'validation_rows': 921, 'market': {'matches': 307, 'log_loss': 0.996185, 'brier': 0.595965}, 'model': {'matches': 307, 'log_loss': 1.000791, 'brier': 0.598461}, 'log_loss_improvement': -0.004606, 'brier_improvement': -0.002496}",,
2022-12,ABSTAIN,no_candidates,,,,,
2023-01,ABSTAIN,no_candidates,,,,,
2023-02,ABSTAIN,no_candidates,,,,,
2023-03,ABSTAIN,no_candidates,,,,,
2023-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,3081.0,87.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2781, 'validation_rows': 300, 'market': {'matches': 100, 'log_loss': 0.987141, 'brier': 0.587229}, 'model': {'matches': 100, 'log_loss': 0.998731, 'brier': 0.593769}, 'log_loss_improvement': -0.01159, 'brier_improvement': -0.00654}",,
2023-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2982.0,153.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2778, 'validation_rows': 204, 'market': {'matches': 68, 'log_loss': 1.012698, 'brier': 0.598557}, 'model': {'matches': 68, 'log_loss': 1.017634, 'brier': 0.60013}, 'log_loss_improvement': -0.004936, 'brier_improvement': -0.001573}",,
2023-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2982.0,120.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2742, 'validation_rows': 240, 'market': {'matches': 80, 'log_loss': 0.981344, 'brier': 0.582232}, 'model': {'matches': 80, 'log_loss': 0.982245, 'brier': 0.58226}, 'log_loss_improvement': -0.000901, 'brier_improvement': -2.8e-05}",,
2023-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2976.0,144.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2616, 'validation_rows': 360, 'market': {'matches': 120, 'log_loss': 0.985975, 'brier': 0.585384}, 'model': {'matches': 120, 'log_loss': 0.989199, 'brier': 0.587062}, 'log_loss_improvement': -0.003224, 'brier_improvement': -0.001678}",,
2023-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,2943.0,120.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2439, 'validation_rows': 504, 'market': {'matches': 168, 'log_loss': 1.01675, 'brier': 0.608687}, 'model': {'matches': 168, 'log_loss': 1.019054, 'brier': 0.609754}, 'log_loss_improvement': -0.002304, 'brier_improvement': -0.001067}",,
2023-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2904.0,108.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 624, 'market': {'matches': 208, 'log_loss': 1.001336, 'brier': 0.599107}, 'model': {'matches': 208, 'log_loss': 1.001844, 'brier': 0.599433}, 'log_loss_improvement': -0.000508, 'brier_improvement': -0.000326}",,
2023-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,3012.0,162.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 732, 'market': {'matches': 244, 'log_loss': 0.993417, 'brier': 0.592983}, 'model': {'matches': 244, 'log_loss': 0.994136, 'brier': 0.593438}, 'log_loss_improvement': -0.000719, 'brier_improvement': -0.000455}",,
2023-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3174.0,186.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2367, 'validation_rows': 807, 'market': {'matches': 269, 'log_loss': 1.019037, 'brier': 0.609365}, 'model': {'matches': 269, 'log_loss': 1.019912, 'brier': 0.609729}, 'log_loss_improvement': -0.000875, 'brier_improvement': -0.000364}",,
2023-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,3330.0,60.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2490, 'validation_rows': 840, 'market': {'matches': 280, 'log_loss': 1.038539, 'brier': 0.622996}, 'model': {'matches': 280, 'log_loss': 1.041134, 'brier': 0.624251}, 'log_loss_improvement': -0.002595, 'brier_improvement': -0.001255}",,
2024-01,ABSTAIN,no_candidates,,,,,
2024-02,ABSTAIN,no_candidates,,,,,
2024-03,ABSTAIN,no_candidates,,,,,
2024-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,2778.0,114.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2370, 'validation_rows': 408, 'market': {'matches': 136, 'log_loss': 1.058375, 'brier': 0.633753}, 'model': {'matches': 136, 'log_loss': 1.067928, 'brier': 0.638819}, 'log_loss_improvement': -0.009553, 'brier_improvement': -0.005066}",,
2024-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2679.0,42.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2319, 'validation_rows': 360, 'market': {'matches': 120, 'log_loss': 1.023174, 'brier': 0.613401}, 'model': {'matches': 120, 'log_loss': 1.024213, 'brier': 0.614261}, 'log_loss_improvement': -0.001039, 'brier_improvement': -0.00086}",,
2024-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2520.0,216.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2304, 'validation_rows': 216, 'market': {'matches': 72, 'log_loss': 0.945429, 'brier': 0.558326}, 'model': {'matches': 72, 'log_loss': 0.948657, 'brier': 0.560635}, 'log_loss_improvement': -0.003228, 'brier_improvement': -0.002309}",,
2024-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2652.0,192.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 372, 'market': {'matches': 124, 'log_loss': 0.986901, 'brier': 0.586407}, 'model': {'matches': 124, 'log_loss': 0.987313, 'brier': 0.586642}, 'log_loss_improvement': -0.000412, 'brier_improvement': -0.000235}",,
2024-08,INVEST,,2844.0,132.0,"{'passed': True, 'reason': None, 'fit_rows': 2280, 'validation_rows': 564, 'market': {'matches': 188, 'log_loss': 0.984439, 'brier': 0.583303}, 'model': {'matches': 188, 'log_loss': 0.983011, 'brier': 0.582856}, 'log_loss_improvement': 0.001428, 'brier_improvement': 0.000447}",5.0,0.0294
2024-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2976.0,129.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 696, 'market': {'matches': 232, 'log_loss': 0.994081, 'brier': 0.59081}, 'model': {'matches': 232, 'log_loss': 0.994025, 'brier': 0.591031}, 'log_loss_improvement': 5.6e-05, 'brier_improvement': -0.000221}",,
2024-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,3105.0,102.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 825, 'market': {'matches': 275, 'log_loss': 0.984939, 'brier': 0.584388}, 'model': {'matches': 275, 'log_loss': 0.985195, 'brier': 0.584734}, 'log_loss_improvement': -0.000256, 'brier_improvement': -0.000346}",,
2024-11,INVEST,,3105.0,135.0,"{'passed': True, 'reason': None, 'fit_rows': 2292, 'validation_rows': 813, 'market': {'matches': 271, 'log_loss': 0.982994, 'brier': 0.58409}, 'model': {'matches': 271, 'log_loss': 0.982546, 'brier': 0.583516}, 'log_loss_improvement': 0.000448, 'brier_improvement': 0.000574}",6.0,0.0748
