date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month
2025-01-13,G1,OFI Crete,Levadeiakos,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-13,G1,Asteras Tripolis,Panetolikos,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-17,T1,Hatayspor,Galatasaray,away,draw,1.27,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-18,G1,Athens Kallithea,Volos NFC,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-19,T1,Ad. Demirspor,Fenerbahce,away,away,1.17,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.17,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-19,T1,Goztep,Antalyaspor,home,home,1.55,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.55,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-19,G1,Levadeiakos,Asteras Tripolis,draw,away,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-19,G1,Panathinaikos,AEK,draw,home,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-19,G1,Panetolikos,OFI Crete,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-19,G1,Aris,PAOK,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-20,T1,Trabzonspor,Sivasspor,home,home,1.48,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.48,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-20,G1,Panserraikos,Lamia,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-24,T1,Samsunspor,Gaziantep,home,home,1.67,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.67,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-24,G1,Volos NFC,Atromitos,draw,away,2.9,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-25,T1,Galatasaray,Konyaspor,home,home,1.22,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.22,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-25,G1,OFI Crete,Panserraikos,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-25,G1,Asteras Tripolis,Athens Kallithea,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-26,T1,Rizespor,Ad. Demirspor,home,home,1.33,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.33,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-26,T1,Fenerbahce,Goztep,home,home,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.4,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-01-26,G1,Lamia,Aris,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-26,G1,Olympiakos,Panathinaikos,draw,draw,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.3,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-01
2025-01-27,T1,Kasimpasa,Hatayspor,home,home,1.7,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.7,"league|market_prob_bucket=T1|[0.55,1.00]",2025-01
2025-02-01,I2,Catanzaro,Cesena,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-01,I2,Cittadella,Spezia,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-01,I2,Sampdoria,Cosenza,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-01,G1,Panserraikos,Volos NFC,draw,draw,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.3,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-02,T1,Fenerbahce,Rizespor,home,home,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.36,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-02,I2,Sudtirol,Reggiana,draw,home,2.8,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-02,G1,Panetolikos,Atromitos,draw,away,2.9,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-02,I2,Bari,Frosinone,draw,home,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-02,I2,Carrarese,Brescia,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-02,G1,Athens Kallithea,Aris,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-02,G1,PAOK,AEK,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-02,I2,Salernitana,Cremonese,draw,home,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-03,T1,Gaziantep,Galatasaray,away,away,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.4,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-07,T1,Samsunspor,Hatayspor,home,home,1.48,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.48,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-07,I2,Brescia,Salernitana,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-08,G1,Volos NFC,Panetolikos,draw,away,2.88,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-08,I2,Sampdoria,Modena,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-08,I2,Cosenza,Carrarese,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-08,I2,Frosinone,Catanzaro,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-09,T1,Galatasaray,Ad. Demirspor,home,home,1.08,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.08,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-09,T1,Alanyaspor,Fenerbahce,away,away,1.5,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.5,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-09,I2,Reggiana,Cesena,draw,away,2.9,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-09,I2,Juve Stabia,Bari,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-09,I2,Spezia,Palermo,draw,draw,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-10,G1,Lamia,Levadeiakos,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-10,G1,Atromitos,Athens Kallithea,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-14,I2,Catanzaro,Cittadella,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-15,I2,Carrarese,Salernitana,draw,home,2.88,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-15,I2,Sudtirol,Sampdoria,draw,home,2.9,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-15,I2,Modena,Spezia,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-15,I2,Bari,Cremonese,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-15,G1,OFI Crete,Asteras Tripolis,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-16,T1,Fenerbahce,Kasimpasa,home,home,1.27,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.27,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-16,I2,Frosinone,Reggiana,draw,draw,2.88,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.88,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-16,I2,Cesena,Pisa,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-16,G1,Panetolikos,Athens Kallithea,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-16,I2,Juve Stabia,Cosenza,draw,home,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-16,G1,Levadeiakos,Aris,draw,home,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-16,I2,Palermo,Mantova,draw,draw,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-17,T1,Rizespor,Galatasaray,away,away,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.62,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-21,T1,Bodrumspor,Hatayspor,home,home,1.67,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.67,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-21,I2,Sampdoria,Sassuolo,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-22,I2,Reggiana,Carrarese,draw,draw,2.8,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-22,G1,Volos NFC,Levadeiakos,draw,away,2.9,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-22,I2,Cittadella,Modena,draw,away,2.9,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-22,G1,Athens Kallithea,OFI Crete,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|market_prob_bucket=G1|draw|[0.28,0.34)",2025-02
2025-02-22,I2,Mantova,Bari,draw,away,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-22,I2,Pisa,Juve Stabia,draw,home,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-23,T1,Alanyaspor,Ad. Demirspor,home,home,1.33,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.33,"league|market_prob_bucket=T1|[0.55,1.00]",2025-02
2025-02-23,I2,Brescia,Sudtirol,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-23,I2,Cosenza,Palermo,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-23,I2,Salernitana,Frosinone,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-02-28,I2,Sudtirol,Spezia,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-02
2025-03-01,T1,Besiktas,Kayserispor,home,home,1.48,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.48,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-01,I2,Cesena,Salernitana,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-01,I2,Carrarese,Cremonese,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-01,I2,Juve Stabia,Cittadella,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-01,I2,Frosinone,Mantova,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-01,I2,Sassuolo,Pisa,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-02,T1,Fenerbahce,Antalyaspor,home,home,1.27,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.27,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-02,T1,Kasimpasa,Galatasaray,away,draw,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-02,I2,Bari,Sampdoria,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-02,I2,Catanzaro,Reggiana,draw,draw,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-02,I2,Modena,Cosenza,draw,draw,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-03,T1,Buyuksehyr,Sivasspor,home,home,1.67,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.67,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-07,I2,Cosenza,Reggiana,draw,home,2.85,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-08,T1,Trabzonspor,Hatayspor,home,away,1.38,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-08,I2,Mantova,Juve Stabia,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-08,I2,Carrarese,Frosinone,draw,away,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-08,I2,Brescia,Cesena,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-08,I2,Sampdoria,Palermo,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-08,I2,Salernitana,Modena,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-09,T1,Samsunspor,Ad. Demirspor,home,home,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-09,T1,Alanyaspor,Galatasaray,away,away,1.65,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.65,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-09,I2,Spezia,Pisa,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-10,T1,Besiktas,Gaziantep,home,away,1.48,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-14,T1,Galatasaray,Antalyaspor,home,home,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-14,I2,Palermo,Cremonese,draw,away,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-15,I2,Juve Stabia,Modena,draw,home,2.88,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-15,I2,Cesena,Spezia,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-15,I2,Bari,Salernitana,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-15,I2,Cittadella,Sassuolo,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-16,T1,Fenerbahce,Samsunspor,home,draw,1.38,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-16,I2,Reggiana,Sampdoria,draw,draw,2.8,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-16,I2,Sudtirol,Carrarese,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-16,I2,Catanzaro,Cosenza,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-28,T1,Bodrumspor,Fenerbahce,away,away,1.48,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.48,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-28,T1,Kayserispor,Hatayspor,home,home,1.6,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.6,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-29,T1,Sivasspor,Ad. Demirspor,home,home,1.38,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.38,"league|market_prob_bucket=T1|[0.55,1.00]",2025-03
2025-03-29,I2,Mantova,Sudtirol,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-29,I2,Cosenza,Pisa,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-29,I2,Modena,Catanzaro,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-29,I2,Sampdoria,Frosinone,draw,away,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-30,I2,Cesena,Juve Stabia,draw,away,2.88,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-30,I2,Carrarese,Bari,draw,home,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-03-30,I2,Salernitana,Palermo,draw,away,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-03
2025-04-04,T1,Ad. Demirspor,Kayserispor,away,away,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.4,"league|market_prob_bucket=T1|[0.55,1.00]",2025-04
2025-04-04,I2,Reggiana,Cremonese,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-05,I2,Juve Stabia,Salernitana,draw,home,2.9,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-05,I2,Cittadella,Carrarese,draw,draw,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-05,I2,Sudtirol,Cesena,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-05,I2,Brescia,Mantova,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-05,I2,Pisa,Modena,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-05,B1,Westerlo,Oud-Heverlee Leuven,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-04
2025-04-06,T1,Fenerbahce,Trabzonspor,home,home,1.42,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.42,"league|market_prob_bucket=T1|[0.55,1.00]",2025-04
2025-04-06,I2,Catanzaro,Bari,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-06,I2,Palermo,Sassuolo,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-04
2025-04-06,B1,Anderlecht,Genk,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-04
2025-04-07,T1,Goztep,Gaziantep,home,draw,1.7,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-04
2025-04-11,T1,Samsunspor,Galatasaray,away,away,1.65,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.65,"league|market_prob_bucket=T1|[0.55,1.00]",2025-04
